,danceability,tempo,loudness,mode,track_album_name,valence
400,0.44,128133.0,-6385.0,1.0,No Sleep (feat. Bonn),0.327
401,0.377,127904.0,-7894.0,0.0,Abbot Kinney,0.0645
402,0.583,128016.0,-5463.0,0.0,Non-Stop,0.0396
403,0.927,127979.0,-2379.0,0.0,Ode To Oi,0.162
404,0.777,127986.0,-5457.0,1.0,Ode To Oi (Remixes),0.806
405,0.625,119975.0,-4221.0,0.0,Off My Mind,0.503
406,0.52,125896.0,-3644.0,0.0,One Two Fuck You,0.533
407,0.424,125032.0,-6377.0,0.0,Only For Your Love (Remixes),0.278
408,0.493,128022.0,-4.37,1.0,Pair of Dice (Radio Edit),0.209
409,0.611,127989.0,-3351.0,0.0,Parachute,0.587
410,0.568,125.99,-4108.0,1.0,Paradise (Deniz Koyu Festival Mix),0.365
411,0.264,127.87,-2909.0,0.0,Payback,0.23
412,0.542,127025.0,-4173.0,1.0,We Are (Part 1),0.163
413,0.596,128017.0,-3876.0,0.0,Phat Brahms (Steve Aoki & Angger Dimas vs. Dimitri Vegas & Like Mike),0.313
414,0.604,125.99,-4949.0,0.0,Pjanoo,0.835
415,0.603,128032.0,-3838.0,0.0,Popcorn,0.209
416,0.542,127936.0,-2419.0,0.0,Post Malone (feat. RANI) [GATTÜSO Remix],0.367
417,0.49,132057.0,-4063.0,0.0,Power,0.21
418,0.723,127989.0,-5201.0,0.0,Pursuit Of Happiness [Extended Steve Aoki Remix (Explicit)],0.604
419,0.729,127994.0,-3327.0,1.0,Raise Your Hands,0.0697
420,0.744,127996.0,-4797.0,1.0,disco:wax Presents: Spinnin' Records Volume 01,0.542
421,0.626,128007.0,-5869.0,0.0,Rave Machine,0.275
422,0.618,128028.0,-3102.0,0.0,Reckless,0.112
423,0.485,128053.0,-4617.0,0.0,Reload (Vocal Version / Radio Edit),0.434
424,0.321,131933.0,-4.86,0.0,Repeat After Me,0.179
425,0.321,131933.0,-4.86,0.0,Armada Music - Miami 2019,0.179
426,0.494,128007.0,-4.61,0.0,Rescue Me,0.235
427,0.667,128072.0,-2492.0,0.0,Resurrection,0.622
428,0.695,127983.0,-3924.0,0.0,Revolution (Vocal Mix),0.0662
429,0.728,126.04,-5094.0,1.0,Rhythm Of The Drum,0.6
430,0.632,120.05,-2686.0,1.0,Ride,0.429
431,0.68,123995.0,-4518.0,1.0,Roll With Me (feat. Shungudzo) [Friend Within Remix],0.7
432,0.645,125015.0,-4887.0,0.0,Balance,0.177
433,0.894,128003.0,-6078.0,1.0,Same Old Fool,0.214
434,0.503,128015.0,-3925.0,1.0,Samurai (Tiësto Remix),0.0378
435,0.741,110.06,-4946.0,1.0,San Francisco (with Sofia Carson),0.655
436,0.55,125.85,-3284.0,0.0,Save Me Tonight,0.408
437,0.723,105004.0,-5593.0,0.0,Say Something,0.698
438,0.721,118018.0,-4671.0,1.0,Scared of Love (feat. RAY BLK & Stefflon Don),0.343
439,0.468,160101.0,-4939.0,1.0,SCARS (feat. Cub Rayan),0.208
440,0.562,125163.0,-5831.0,0.0,Seventeen (Thomas Gold Festival Mix),0.535
441,0.616,127075.0,-4577.0,0.0,"Sex, Love & Water (Remixes)",0.491
442,0.51,129968.0,-2479.0,1.0,She Wolf (Falling to Pieces),0.415
443,0.544,127993.0,-4369.0,0.0,Shooting Star,0.158
444,0.347,192118.0,-4359.0,0.0,Shot Me Down (feat. Skylar Grey),0.035
445,0.46,128017.0,-5203.0,0.0,Balance,0.454
446,0.405,105091.0,-6207.0,0.0,OMG It's LIT Vol. 3,0.232
447,0.445,130042.0,-4335.0,0.0,We Are (Part 1),0.226
448,0.581,127902.0,-3672.0,1.0,Soundwave,0.32
449,0.518,125854.0,-1816.0,1.0,Spaceship (feat. Uffie),0.375
450,0.611,129972.0,-4432.0,0.0,Clarity,0.414
451,0.654,124001.0,-3353.0,1.0,Starchild,0.474
452,0.62,128102.0,-2464.0,0.0,Stars,0.308
453,0.595,127956.0,-3115.0,1.0,Clarity (Deluxe),0.506
454,0.758,128.02,-7.55,0.0,2012 Releases,0.263
455,0.583,127032.0,-4347.0,1.0,True Colors,0.279
456,0.718,124209.0,-4.96,1.0,Strangers,0.534
457,0.723,123981.0,-3541.0,0.0,Strangers,0.399
458,0.575,126026.0,-6406.0,1.0,Summer Air (DubVision Remix),0.407
459,0.474,131.84,-2973.0,1.0,Sun Is Shining,0.413
460,0.524,125978.0,-4585.0,1.0,Sunshine,0.312
461,0.539,127.95,-3972.0,0.0,Survivors (feat. Haris) [Radio Edit],0.233
462,0.566,126046.0,-3799.0,1.0,Forever,0.511
463,0.813,128001.0,-2904.0,0.0,Symphonica,0.274
464,0.612,127.92,-3796.0,1.0,Symphony,0.189
465,0.766,130009.0,-2517.0,0.0,T-Rex,0.359
466,0.797,123027.0,-10388.0,1.0,Take Me Away,0.191
467,0.494,128017.0,-4476.0,1.0,Take Me Home,0.298
468,0.774,127933.0,-3973.0,1.0,Teardrops,0.188
469,0.523,127049.0,-3447.0,1.0,Forget The World (Deluxe),0.346
470,0.329,121965.0,-4104.0,0.0,The Alphabeat (Radio Edit),0.109
471,0.869,127976.0,-2951.0,1.0,The End,0.376
472,0.731,128075.0,-4364.0,1.0,The Kick,0.412
473,0.787,132018.0,-9322.0,0.0,The Legend,0.511
474,0.512,129993.0,-2404.0,1.0,The Melody,0.262
475,0.756,127987.0,-5039.0,0.0,The Munsta,0.805
476,0.832,127997.0,-3253.0,0.0,The Viking,0.325
477,0.595,123979.0,-5783.0,1.0,The Way (Remixes),0.227
478,0.716,128.1,-5102.0,0.0,The Way We See The World (Tomorrowland 2011 Anthem),0.361
479,0.673,123969.0,-7891.0,1.0,Think About You,0.19
480,0.823,124025.0,-4508.0,1.0,This Groove,0.787
481,0.802,118997.0,-5428.0,1.0,This Is How We Party (with Icona Pop),0.339
482,0.669,126098.0,-3377.0,0.0,Through My Mind,0.564
483,0.619,127974.0,-3689.0,1.0,Thunder,0.161
484,0.578,126007.0,-3043.0,1.0,Together,0.433
485,0.733,128.1,-7515.0,1.0,Tomorrowland,0.679
486,0.743,127996.0,-4644.0,0.0,Tonight,0.227
487,0.758,127.99,-3.83,0.0,Toulouse,0.258
488,0.756,127994.0,-3843.0,0.0,Miami 2012 (Mixed by MYNC & Nicky Romero),0.266
489,0.63,127976.0,-4185.0,0.0,Tremor (Sensation 2014 Anthem),0.409
490,0.657,127974.0,-5.98,0.0,Tsunami (Blasterjaxx Remix),0.0804
491,0.694,130024.0,-1721.0,1.0,Wonderland,0.288
492,0.741,130014.0,-3166.0,0.0,Twerk Anthem,0.234
493,0.567,128074.0,-4261.0,1.0,Unbroken (feat. Gia Koka),0.11
494,0.544,126094.0,-3405.0,1.0,Motion,0.51
495,0.688,123982.0,-4.32,0.0,Unstoppable,0.514
496,0.639,128024.0,-1793.0,1.0,Unstoppable (Remixes/Pepsi Beats Of The Beautiful Game),0.189
497,0.765,125037.0,-6302.0,1.0,Used To Love (with Dean Lewis) [Remixes],0.47
498,0.672,105078.0,-6138.0,1.0,Vertigo (feat. Caroline Pennell),0.333
499,0.493,128032.0,-6252.0,0.0,Virus (How About Now),0.0801
500,0.507,128015.0,-4084.0,0.0,BYLAW EP,0.336
501,0.744,106028.0,-3899.0,1.0,Waking up Alive,0.54
502,0.776,127978.0,-657.0,1.0,Walk The Line,0.576
503,0.647,128001.0,-3703.0,0.0,Wasted (Remixes),0.239
504,0.745,126006.0,-3629.0,0.0,Wasted (In The Morning),0.446
505,0.516,127947.0,-4454.0,0.0,Waves (Tomorrowland 2014 Anthem),0.197
506,0.737,105943.0,-4818.0,1.0,Way Back Home (feat. Conor Maynard) [Sam Feldt Edit],0.447
507,0.695,124012.0,-3755.0,0.0,Way Too Good,0.598
508,0.596,100031.0,-6823.0,1.0,Way Too High,0.539
509,0.499,128114.0,-4803.0,0.0,We Are The Ones,0.257
510,0.583,125.93,-3431.0,0.0,We Can Change (Infinity),0.305
511,0.563,105006.0,-5891.0,0.0,We Can Make the World Stop - EP,0.154
512,0.69,122049.0,-5004.0,1.0,We Found Love (feat. Ashibah),0.252
513,0.571,127.96,-6386.0,0.0,We Like To Party,0.255
514,0.707,130012.0,-3207.0,1.0,We Own The Night,0.51
515,0.606,128013.0,-4261.0,0.0,Forget The World (Deluxe),0.316
516,0.538,128001.0,-3.46,0.0,WeToo,0.0808
517,0.643,128058.0,-3345.0,0.0,What Is Love 2016 (Dimitri Vegas & Like Mike Remix),0.239
518,0.546,128054.0,-4678.0,0.0,What the F?!,0.306
519,0.797,125028.0,-7238.0,1.0,What's Goin' On,0.306
520,0.535,128017.0,-7881.0,0.0,Daydreams In A Blackout,0.348
521,0.427,123539.0,-3716.0,0.0,White Lies,0.688
522,0.876,124983.0,-6562.0,1.0,Who,0.349
523,0.766,123054.0,-3653.0,0.0,Who Cares,0.66
524,0.744,128017.0,-4009.0,0.0,Who Is Ready To Jump,0.562
525,0.656,127992.0,-3339.0,1.0,Who the Fuck Is H.P. Baxxter?,0.283
526,0.654,123995.0,-5532.0,1.0,Who We Are,0.536
527,0.615,110002.0,-4347.0,1.0,Wild,0.637
528,0.526,132106.0,-4332.0,0.0,Wild Wild Son (Club Mix),0.12
529,0.717,127995.0,-4116.0,0.0,Yee,0.617
530,0.518,127047.0,-1871.0,1.0,Yesterday Is Gone,0.274
531,0.598,128067.0,-5633.0,1.0,You,0.142
532,0.358,127942.0,-3071.0,0.0,You (Tiësto vs. Twoloud Radio Edit),0.0936
533,0.754,127953.0,-3991.0,0.0,"A State Of Trance, Ibiza 2017 (Mixed by Armin van Buuren)",0.409
534,0.408,125976.0,-5209.0,0.0,Collateral,0.275
535,0.445,123502.0,-4055.0,0.0,You're Not Alone (feat. Kiiara),0.4
536,0.625,142058.0,-4374.0,1.0,Young Like This (HEDEGAARD Remix),0.459
537,0.744,124943.0,-2812.0,0.0,Your Love,0.816
538,0.435,127911.0,-4912.0,0.0,A Little More,0.192
539,0.534,128102.0,-5927.0,0.0,Forbidden Voices,0.3
540,0.621,128015.0,-5.28,1.0,Forget The World (Deluxe),0.186
541,0.801,127981.0,-2.74,1.0,Diez Años De Mas Nescafé,0.809
542,0.558,128057.0,-3117.0,1.0,Heartbeat,0.136
543,0.548,127965.0,-2371.0,0.0,Here Tonight,0.345
544,0.5,125904.0,-4124.0,1.0,Forever,0.397
545,0.567,127988.0,-9925.0,1.0,Higher Place (Afrojack Remix),0.601
546,0.489,127991.0,-4214.0,0.0,Hollow,0.119
547,0.605,120041.0,-4543.0,1.0,Neon Future II,0.55
548,0.514,128105.0,-2696.0,0.0,Honors (feat. Rebecca & Fiona) [Radio Mix],0.0826
549,0.453,125995.0,-3.83,0.0,Hurricane,0.275
550,0.509,127946.0,-3782.0,0.0,I Could Be The One [Avicii vs Nicky Romero],0.638
551,0.636,127076.0,-3654.0,1.0,I Found Your Heart,0.401
552,0.58,129998.0,-2876.0,0.0,True Colors,0.366
553,0.51,125893.0,-4691.0,0.0,Forever,0.259
554,0.716,127974.0,-4469.0,0.0,Ignite (2016 League Of Legends World Championship),0.368
555,0.588,128013.0,-4284.0,1.0,Forget The World (Deluxe),0.512
556,0.505,125994.0,-2427.0,0.0,Forever,0.391
557,0.511,128038.0,-4504.0,0.0,In My Mind,0.355
558,0.59,129027.0,-5369.0,0.0,Forget The World,0.117
559,0.631,128075.0,-4379.0,1.0,Knock You Out,0.516
560,0.416,127905.0,-4688.0,0.0,Atmosphere,0.165
561,0.554,139987.0,-6477.0,0.0,Lazer Love,0.434
562,0.566,128012.0,-4452.0,0.0,We Are (Part 1),0.158
563,0.498,140078.0,-6638.0,0.0,Legends Never Die (feat. Against The Current),0.0573
564,0.604,128056.0,-5805.0,1.0,Lighthouse,0.367
565,0.619,130009.0,-6194.0,0.0,Neon Future II,0.13
566,0.659,128028.0,-5182.0,1.0,Lights Go Down (Radio Mix) [feat. Curtains],0.3
567,0.574,127914.0,-2803.0,0.0,Like Home,0.223
568,0.504,127854.0,-6.81,0.0,Lions in the Wild,0.28
569,0.622,128074.0,-2487.0,1.0,Lost Dreams,0.251
570,0.472,128.12,-3238.0,1.0,Mad World,0.253
571,0.418,126049.0,-3401.0,1.0,Ultra Music Festival 2015,0.33
572,0.561,128003.0,-2215.0,1.0,Never Let You Go,0.33
573,0.671,126.01,-4014.0,0.0,No Money,0.803
574,0.495,128064.0,-5812.0,0.0,Now That I've Found You (feat. John & Michel),0.414
575,0.49,127.96,-4683.0,0.0,Alive (Radio Edit),0.255
576,0.671,127971.0,-4963.0,0.0,Forever,0.465
577,0.669,128052.0,-4961.0,0.0,Forget The World (Deluxe),0.364
578,0.635,126034.0,-6221.0,1.0,Back 2 U (feat. WALK THE MOON),0.545
579,0.585,128072.0,-3044.0,0.0,Neon Future I,0.209
580,0.628,128003.0,-4126.0,0.0,True Colors,0.56
581,0.514,127972.0,-4537.0,1.0,Believe (Radio Edit),0.442
582,0.567,127961.0,-6325.0,0.0,Bells At Midnight,0.448
583,0.5,128138.0,-4388.0,1.0,Body High,0.19
584,0.657,128009.0,-3598.0,1.0,Neon Future I,0.218
585,0.525,126044.0,-5.36,0.0,Forget The World (Deluxe),0.238
586,0.416,125098.0,-4909.0,0.0,Calling (Lose My Mind),0.147
587,0.662,123947.0,-5209.0,1.0,Can't Go Home (feat. Adam Lambert) [Radio Edit],0.673
588,0.524,127995.0,-4254.0,0.0,Children Of The Wild (feat. Mako),0.15
589,0.684,127989.0,-5243.0,1.0,Cinematic (feat. Denny White) [Radio Edit],0.571
590,0.475,127966.0,-5081.0,1.0,City Of Dreams,0.146
591,0.483,128069.0,-3248.0,0.0,Colourblind,0.389
592,0.525,128016.0,-2413.0,0.0,Forever,0.515
593,0.623,127984.0,-5177.0,0.0,Daylight,0.11
594,0.649,128042.0,-3147.0,0.0,Dear Life (The Remixes),0.153
595,0.575,128041.0,-3169.0,1.0,Forget The World (Deluxe),0.206
596,0.575,127991.0,-5972.0,1.0,Don't Look Down,0.377
597,0.463,127891.0,-2373.0,1.0,We Are (Part 1),0.226
598,0.62,98059.0,-4334.0,0.0,Everything Black (feat. Mike Taylor),0.395
599,0.661,109943.0,-3.37,0.0,Extreme,0.227
600,0.578,84993.0,-5351.0,1.0,Fade All My Life,0.16
601,0.527,126019.0,-5371.0,1.0,Find a Way (feat. Rudy),0.117
602,0.599,128054.0,-3605.0,0.0,Fireflies,0.162
603,0.699,127961.0,-3226.0,0.0,Five More Hours (Deorro x Chris Brown),0.499
604,0.636,128097.0,-5729.0,1.0,The Fever,0.331
605,0.495,203981.0,-5756.0,1.0,Crazy In Love,0.735
606,0.677,109264.0,-7152.0,0.0,Dial Me,0.782
607,0.771,128033.0,-5336.0,1.0,Dinner Time,0.759
608,0.677,127869.0,-6434.0,0.0,Don't Need You,0.351
609,0.727,117107.0,-4.68,0.0,Feelings,0.198
610,0.331,68729.0,-3063.0,0.0,Forever One,0.126
611,0.447,130121.0,-6473.0,0.0,Fusion,0.0364
612,0.795,123983.0,-10038.0,0.0,Games,0.439
613,0.803,123002.0,-6206.0,0.0,Activ8,0.285
614,0.818,127.95,-4.25,1.0,Keep On Rockin' (Remixes),0.598
615,0.696,123.02,-6386.0,0.0,Louder (Wlady and T.N.Y. Remix),0.545
616,0.665,126002.0,-3491.0,1.0,MotherFonka,0.57
617,0.761,128028.0,-3995.0,0.0,My Swag,0.744
618,0.561,105057.0,-4514.0,1.0,Night Drive,0.222
619,0.678,110045.0,-6823.0,0.0,Set on You,0.361
620,0.646,127947.0,-5871.0,1.0,Table Flipping Machine,0.364
621,0.799,128023.0,-1635.0,1.0,Takedown,0.349
622,0.367,118794.0,-4012.0,0.0,Unlove You (Nicky Romero Remix),0.442
623,0.492,150044.0,-4522.0,0.0,We Rise,0.363
624,0.518,128075.0,-4831.0,1.0,Without You,0.255
625,0.641,127922.0,-4991.0,1.0,Activate,0.14
626,0.876,123007.0,-6292.0,1.0,Bang,0.725
627,0.723,199845.0,-6655.0,0.0,Better,0.344
628,0.685,121921.0,-6258.0,0.0,Could Be You (feat. Danny Dearden),0.102
629,0.564,126065.0,-3977.0,0.0,Forever,0.491
630,0.553,132077.0,-5381.0,1.0,Go To War,0.153
631,0.773,123006.0,-6.69,0.0,I Told You,0.395
632,0.669,124022.0,-7.32,1.0,Keep Moving (Sultan + Shepard Reboot),0.194
633,0.464,128019.0,-3783.0,0.0,Magic,0.468
634,0.644,118007.0,-2925.0,1.0,One Life (VIP Mix),0.255
635,0.624,125.02,-4252.0,0.0,Saturday (Radio Edit),0.6
636,0.655,110065.0,-4891.0,1.0,We Are the Young,0.579
637,0.317,115681.0,-1133.0,0.0,We're Warriors,0.0808
638,0.679,126073.0,-5048.0,1.0,All I Ever Wanted (feat. River),0.259
639,0.828,123045.0,-5933.0,1.0,All on You,0.576
640,0.858,125988.0,-4358.0,1.0,Big Ting Vibe,0.716
641,0.648,126981.0,-3.53,0.0,Thinking About You,0.52
642,0.769,123968.0,-11056.0,1.0,Identical (feat. Yeah Boy),0.586
643,0.657,123977.0,-4181.0,0.0,That Funky Sound,0.172
644,0.51,128115.0,-6795.0,1.0,Where I Wanna Be,0.449
645,0.446,127962.0,-3715.0,0.0,With Or Without You (Jac & Harri Remix),0.301
646,0.633,125096.0,-4.86,0.0,"About Me (Brieuc, Cloud 41 & Lowkie Remix)",0.253
647,0.726,128035.0,-7401.0,0.0,Access,0.174
648,0.349,127139.0,-6748.0,0.0,Adagio For Strings,0.0398
649,0.439,149889.0,-7086.0,0.0,Alive,0.166
650,0.633,124008.0,-4261.0,1.0,Alive (feat. ILY),0.287
651,0.553,128123.0,-4371.0,1.0,Alone (feat. Anjulie & Jeffrey Jey),0.339
652,0.56,134004.0,-2984.0,1.0,Alone (feat. Anjulie & Jeffrey Jey) [Club Mix],0.325
653,0.572,131997.0,-4883.0,1.0,Are You Crazy,0.0396
654,0.618,126.05,-3226.0,0.0,Back To You,0.413
655,0.589,128269.0,-5124.0,0.0,Being Alive,0.178
656,0.51,127821.0,-5677.0,0.0,Belong With You,0.482
657,0.553,131789.0,-4045.0,0.0,Better Than This,0.452
658,0.514,140059.0,-4569.0,1.0,CYCLES,0.245
659,0.585,126024.0,-2099.0,1.0,Blackout,0.681
660,0.629,103998.0,-4743.0,0.0,Bombay Dreams (feat. Kavita Seth),0.458
661,0.762,127962.0,-4064.0,1.0,Bring It Back,0.518
662,0.594,127877.0,-5751.0,0.0,Burn Out (feat. Dewain Whitmore),0.407
663,0.787,124.99,-5027.0,1.0,Bust My Move,0.315
664,0.612,128051.0,-4193.0,1.0,Universal,0.249
665,0.388,131758.0,-6599.0,1.0,Carnival (Dimitri Vegas & Like Mike Edit),0.128
666,0.63,128096.0,-4877.0,0.0,Catching Fire,0.343
667,0.58,127753.0,-3168.0,0.0,Cathedral,0.177
668,0.498,127962.0,-3665.0,0.0,Chase the Sun,0.178
669,0.667,123024.0,-5093.0,1.0,CYCLES,0.403
670,0.65,170244.0,-2666.0,1.0,CYCLES,0.511
671,0.621,127995.0,-2933.0,1.0,Danger Zone,0.0387
672,0.729,124996.0,-4925.0,1.0,DatDatDat,0.484
673,0.619,128036.0,-4087.0,0.0,Day Or Night,0.534
674,0.666,121955.0,-5454.0,0.0,Deeper Love,0.868
675,0.574,127947.0,-5097.0,0.0,Paradesi EP,0.23
676,0.56,134934.0,-4587.0,0.0,Devil Inside Me (feat. KARRA),0.177
677,0.604,127964.0,-4755.0,1.0,Do Bad Well (feat. Nevve),0.415
678,0.488,143.58,-4188.0,1.0,Drop That Low (When I Dip) [Timmy Trumpet Remix],0.26
679,0.806,125968.0,-6366.0,0.0,Energia,0.899
680,0.438,127.96,-4335.0,1.0,Escape,0.244
681,0.55,128027.0,-5.17,0.0,EYES SHUT,0.194
682,0.619,106941.0,-3923.0,0.0,Famous (The Remixes),0.236
683,0.63,126145.0,-5228.0,0.0,Feels Like You,0.528
684,0.592,126178.0,-3389.0,1.0,Fire In My Soul,0.496
685,0.666,125943.0,-5318.0,0.0,Freak (Joe Stone 2K18 Edit),0.769
686,0.643,128101.0,-5735.0,1.0,Get Loose,0.211
687,0.622,127997.0,-5232.0,0.0,Glory,0.232
688,0.771,129973.0,-4078.0,1.0,Good Vibes Soldier (feat. Head Quattaz),0.52
689,0.714,124034.0,-4663.0,1.0,Grapevine,0.208
690,0.557,126046.0,-3963.0,0.0,Guilty,0.368
691,0.757,128007.0,-8029.0,1.0,Hangover,0.155
692,0.775,125996.0,-3.19,1.0,Headshot,0.726
693,0.384,144169.0,-3926.0,0.0,Heaven (Don't Have A Name) [feat. Jeremy Renner],0.359
694,0.657,127994.0,-3565.0,0.0,Heaven (feat. Veronica),0.179
695,0.34,145024.0,-4443.0,1.0,Here With Me (feat. Nevve),0.346
696,0.573,130001.0,-4894.0,1.0,Hide Away (feat. Envy Monroe),0.134
697,0.569,127975.0,-2.69,1.0,ADE EP,0.298
698,0.775,104991.0,-4095.0,1.0,How You Love Me (feat. Conor Maynard & Snoop Dogg),0.756
699,0.571,124981.0,-5075.0,0.0,Hypnosive,0.0736
700,0.849,122984.0,-1862.0,1.0,I Got Love (feat. Nate Dogg),0.545
701,0.597,126069.0,-3865.0,1.0,I Got You,0.374
702,0.649,128096.0,-3812.0,1.0,I'm Not Sorry,0.349
703,0.325,192137.0,-10004.0,1.0,Impulse,0.304
704,0.492,130017.0,-7399.0,1.0,In My Arms,0.188
705,0.592,127993.0,-6634.0,1.0,Inception (Ultra Live Anthem 2019),0.174
706,0.744,125047.0,-5283.0,1.0,Just A Dream (The Remixes Pt. 1),0.855
707,0.61,125.05,-5108.0,1.0,Kuama,0.278
708,0.753,124062.0,-2636.0,0.0,Kylie,0.702
709,0.66,128112.0,-1098.0,1.0,Latency,0.449
710,0.528,135794.0,-3646.0,1.0,Leave The Light On,0.349
711,0.709,128005.0,-3768.0,0.0,Left Right,0.192
712,0.626,75969.0,-4295.0,0.0,Lies (feat. Luciana),0.63
713,0.495,131987.0,-4841.0,1.0,Life Is Music,0.0756
714,0.744,127995.0,-4973.0,0.0,Like A Boss,0.182
715,0.734,126984.0,-5919.0,0.0,Like This,0.642
716,0.589,125144.0,-4144.0,0.0,Look At Us Now,0.223
717,0.474,149857.0,-4494.0,1.0,Losing Myself,0.328
718,0.448,127983.0,-4225.0,0.0,Lost In Your Love (Alkaz Remix),0.371
719,0.732,123998.0,-4066.0,0.0,Lucky Chances (feat. KSHMR),0.736
720,0.609,126001.0,-2507.0,1.0,Lunar,0.118
721,0.601,127875.0,-3191.0,1.0,Magic,0.336
722,0.547,123936.0,-6356.0,1.0,Maybe,0.348
723,0.567,138.03,-5087.0,0.0,Metaphor,0.267
724,0.587,127914.0,-3904.0,0.0,Never Be Lonely (feat. Envy Monroe),0.528
725,0.312,137993.0,-3994.0,0.0,Neverland,0.257
726,0.662,95068.0,-5851.0,0.0,New Generation,0.0789
727,0.523,127944.0,-3825.0,0.0,No More,0.48
728,0.33,180162.0,-4628.0,0.0,No Regrets (feat. Krewella),0.279
729,0.668,128026.0,-7309.0,0.0,Northern Lights,0.297
730,0.59,128163.0,-4274.0,0.0,Not Alone (CHRNS Remix),0.409
731,0.69,128016.0,-4552.0,1.0,Not Alone (REGGIO Remix),0.294
732,0.747,125.07,-5898.0,0.0,On & On,0.67
733,0.649,150006.0,-5725.0,1.0,Younger Days,0.797
734,0.682,99995.0,-4715.0,1.0,One Love (Remixes),0.175
735,0.455,127284.0,-3784.0,0.0,Opa,0.243
736,0.553,149987.0,-3444.0,0.0,Out Of This Town,0.633
737,0.698,123881.0,-4476.0,0.0,Outside (feat. Jaime Deraz),0.441
738,0.751,118029.0,-4642.0,1.0,Perfect (feat. Haris),0.532
739,0.562,129997.0,-5369.0,0.0,"Perfect Lord (Remixes), Vol. 01",0.276
740,0.892,128037.0,-3.42,0.0,Pew Da Pow,0.446
741,0.688,150096.0,-1.14,0.0,Pica,0.669
742,0.595,130925.0,-3384.0,1.0,Placebo,0.126
743,0.579,128041.0,-4668.0,1.0,Rocket,0.453
744,0.382,127528.0,-5749.0,1.0,Rockstar (feat. DV8),0.0375
745,0.678,124962.0,-4.34,1.0,Rush,0.119
746,0.574,136046.0,-4741.0,1.0,Rushing Back,0.368
747,0.667,127987.0,-3231.0,0.0,Ryūjin,0.14
748,0.739,125003.0,-6494.0,0.0,Samba Sujo (Remixes),0.423
749,0.784,126013.0,-6564.0,0.0,Save the Rave,0.778
750,0.646,124066.0,-5312.0,0.0,Send It,0.091
751,0.811,122976.0,-4.19,1.0,Skin,0.615
752,0.667,131012.0,-4942.0,0.0,So Much More (Wolves in Geek's Clothing Remix),0.487
753,0.766,125979.0,-4035.0,1.0,Sounds Good To Me (The Remixes),0.763
754,0.71,123972.0,-5.69,0.0,Strangers Do,0.32
755,0.561,123.03,-3.66,0.0,Tell Me Why,0.195
756,0.591,135024.0,-3.38,1.0,The People,0.129
757,0.273,137992.0,-4705.0,1.0,The Prophecy,0.0631
758,0.682,122943.0,-2314.0,1.0,The Wall,0.536
759,0.738,128005.0,-8716.0,1.0,Tick,0.408
760,0.442,108766.0,-6101.0,0.0,Tombstone,0.0363
761,0.672,156037.0,-9038.0,0.0,Traction,0.186
762,0.606,124942.0,-7124.0,0.0,U Got Me (Tobtok & Adam Griffin Remix),0.461
763,0.57,128158.0,-5212.0,0.0,Untouchable (feat. Aimee Dalton),0.16
764,0.746,128023.0,-4566.0,1.0,VELVET,0.563
765,0.727,126023.0,-3594.0,0.0,Wait Another Day,0.671
766,0.517,109939.0,-4075.0,0.0,Wait For You (feat. Maia Wright) [VIP Mix],0.426
767,0.507,128015.0,-4084.0,0.0,Waiting For Tomorrow (feat. Mike Shinoda),0.336
768,0.558,122936.0,-5003.0,1.0,Wanderlust,0.126
769,0.569,127906.0,-3433.0,0.0,Warriors,0.0455
770,0.671,123949.0,-4777.0,0.0,Wave,0.266
771,0.691,126205.0,-3807.0,0.0,We Got That Cool (feat. Afrojack & Icona Pop) [Robert Falcon & Jordan Jay Remix],0.512
772,0.688,122039.0,-5742.0,0.0,Where Do You Go (feat. Lexy Panterra),0.632
773,0.618,124071.0,-5024.0,1.0,Where Have You Gone (Anywhere),0.239
774,0.667,126005.0,-1828.0,1.0,Whip,0.436
775,0.591,127.99,-5644.0,0.0,Why Can't You See,0.346
776,0.776,124107.0,-5093.0,0.0,With Or Without You (Kage Remix),0.663
777,0.486,128165.0,-5246.0,0.0,With You,0.35
778,0.561,129919.0,-6391.0,0.0,Wolves,0.403
779,0.568,154998.0,-4733.0,0.0,#Vivalawldkdz (Roberto Rosso Remix) [feat. Twelve24],0.577
780,0.462,128082.0,-7733.0,0.0,Awake,0.347
781,0.68,127971.0,-5068.0,1.0,As the Crow Flies,0.118
782,0.679,127.97,-6451.0,0.0,Worship: The Remix Project,0.7
783,0.595,127028.0,-7495.0,1.0,GENESIS Remixes,0.138
784,0.871,128042.0,-6449.0,0.0,Guidance,0.155
785,0.419,81.83,-12.81,0.0,Horizon,0.524
786,0.618,137.94,-4629.0,0.0,I just need U. (Capital Kings Remix),0.335
787,0.824,103976.0,-4.4,1.0,Like Kids Remixed,0.623
788,0.672,124999.0,-9354.0,0.0,Like a Lion,0.237
789,0.655,125979.0,-6476.0,0.0,Lost in Wonder,0.265
790,0.565,86983.0,-9049.0,0.0,From the Ground Up,0.292
791,0.482,130097.0,-8871.0,0.0,Awake,0.567
792,0.689,143949.0,-7766.0,0.0,Tomorrow Will Come,0.52
793,0.739,130032.0,-5821.0,1.0,Bright Ones,0.268
794,0.626,124958.0,-6.06,1.0,Kinetic,0.299
795,0.652,128972.0,-7525.0,1.0,Your Love Never Fails (Reyer Remix),0.692
796,0.55,122037.0,-4213.0,1.0,Yours,0.224
